val_r2_median,val_mae_median,experiment_id,arch_name,seed,campaign,status,epochs_trained,gpu,params,metrics_path,run_dir
0.6441139770897555,0.09783340990543365,r_benchmark_04_hrdcn_benchmark200_retry1,codegen_hrdcn,1,v5_controller_auto11_011_benchmark200,ok,168,NVIDIA H100 80GB HBM3,,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_011_benchmark200/runs/r_benchmark_04_hrdcn_benchmark200_retry1/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_011_benchmark200/runs/r_benchmark_04_hrdcn_benchmark200_retry1
0.6412412050567053,0.09702913463115692,r_benchmark_05_dilated_hrformer_benchmark200_retry1,codegen_dilated_hrformer,1,v5_controller_auto10_006_benchmark200,ok,200,NVIDIA H100 80GB HBM3,,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto10_006_benchmark200/runs/r_benchmark_05_dilated_hrformer_benchmark200_retry1/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto10_006_benchmark200/runs/r_benchmark_05_dilated_hrformer_benchmark200_retry1
0.6410552457530014,0.09666619449853897,r_benchmark_06_umamba_benchmark200,codegen_umamba,1,v5_controller_auto11_018_benchmark200,ok,200,NVIDIA L40S,,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_018_benchmark200/runs/r_benchmark_06_umamba_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_018_benchmark200/runs/r_benchmark_06_umamba_benchmark200
0.6398843754413946,0.09640684723854065,r_benchmark_06_hrnet_benchmark200,codegen_hrnet,1,v5_controller_auto11_010_benchmark200,ok,200,Quadro RTX 6000,,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_010_benchmark200/runs/r_benchmark_06_hrnet_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_010_benchmark200/runs/r_benchmark_06_hrnet_benchmark200
0.6386660766575809,0.09651800990104675,r_benchmark_05_hrdcn_benchmark200_retry1,codegen_hrdcn,1,v5_controller_auto11_009_benchmark200,ok,170,NVIDIA H100 80GB HBM3,,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_009_benchmark200/runs/r_benchmark_05_hrdcn_benchmark200_retry1/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_009_benchmark200/runs/r_benchmark_05_hrdcn_benchmark200_retry1
0.638224864362344,0.10108152776956558,r_auto10b_05_dilated_hrformer_benchmark200,dilated_hrformer,1,v5_controller_auto10_001_benchmark200,ok,150,NVIDIA A40,,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto10_001_benchmark200/runs/r_auto10b_05_dilated_hrformer_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto10_001_benchmark200/runs/r_auto10b_05_dilated_hrformer_benchmark200
0.6374377800122442,0.09750854223966599,r_benchmark_06_umamba_benchmark200,codegen_umamba,1,v5_controller_auto11_016_benchmark200,ok,200,NVIDIA L40S,,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_016_benchmark200/runs/r_benchmark_06_umamba_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_016_benchmark200/runs/r_benchmark_06_umamba_benchmark200
0.635827863483917,0.09585531055927277,r_benchmark_02_hrnet_benchmark200,codegen_hrnet,1,v5_controller_auto11_012_benchmark200,ok,200,Quadro RTX 6000,,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_012_benchmark200/runs/r_benchmark_02_hrnet_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_012_benchmark200/runs/r_benchmark_02_hrnet_benchmark200
0.6346432389972496,0.09380938857793808,r_benchmark_01_attention_gate_unet_benchmark200,codegen_attention_gate_unet,1,v5_controller_auto11_006_benchmark200,ok,200,Quadro RTX 6000,,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_006_benchmark200/runs/r_benchmark_01_attention_gate_unet_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_006_benchmark200/runs/r_benchmark_01_attention_gate_unet_benchmark200
0.6342209320357943,0.10119010508060455,r_benchmark_08_dilated_hrformer_benchmark200_retry1,codegen_dilated_hrformer,1,v5_controller_auto11_007_benchmark200,ok,200,NVIDIA H100 80GB HBM3,,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_007_benchmark200/runs/r_benchmark_08_dilated_hrformer_benchmark200_retry1/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_007_benchmark200/runs/r_benchmark_08_dilated_hrformer_benchmark200_retry1
0.63227234310657,0.09839454293251038,r_benchmark_06_dcn_unet_benchmark200_retry1,codegen_dcn_unet,1,v5_controller_auto11_007_benchmark200,ok,200,NVIDIA H100 80GB HBM3,,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_007_benchmark200/runs/r_benchmark_06_dcn_unet_benchmark200_retry1/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_007_benchmark200/runs/r_benchmark_06_dcn_unet_benchmark200_retry1
0.6289841728803703,0.09369659423828125,r_benchmark_05_residual_spectral_benchmark200_retry1,codegen_residual_spectral,1,v5_controller_auto11_002_benchmark200,ok,200,NVIDIA H100 80GB HBM3,,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_002_benchmark200/runs/r_benchmark_05_residual_spectral_benchmark200_retry1/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_002_benchmark200/runs/r_benchmark_05_residual_spectral_benchmark200_retry1
0.628705521676918,0.10005659610033035,r_benchmark_07_dcn_unet_benchmark200_retry1,codegen_dcn_unet,1,v5_controller_auto11_006_benchmark200,ok,200,NVIDIA H100 80GB HBM3,,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_006_benchmark200/runs/r_benchmark_07_dcn_unet_benchmark200_retry1/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_006_benchmark200/runs/r_benchmark_07_dcn_unet_benchmark200_retry1
