val_r2_median,val_mae_median,experiment_id,arch_name,seed,campaign,status,epochs_trained,gpu,params,metrics_path,run_dir
0.6776670186314342,0.0947691798210144,r_benchmark_06_dilated_unet_benchmark200,codegen_dilated_unet,1,grid_round_benchmark200,ok,150,Quadro RTX 6000,,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_06_dilated_unet_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_06_dilated_unet_benchmark200
0.6772660022912176,0.08782807737588882,r_benchmark_01_unet_v3_benchmark200,codegen_unet_v3,1,grid_round_benchmark200,ok,200,Quadro RTX 6000,,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_01_unet_v3_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_01_unet_v3_benchmark200
0.6769662251588175,0.09615454077720642,r_benchmark_01_attention_mamba_benchmark200,codegen_attention_mamba,1,grid_round_benchmark200,ok,200,NVIDIA A100 80GB PCIe,,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_01_attention_mamba_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_01_attention_mamba_benchmark200
0.6763143185019693,0.09296193718910217,r_benchmark_09_hrdcn_benchmark200_retry1,codegen_hrdcn,1,grid_round_benchmark200,ok,168,NVIDIA H100 80GB HBM3,,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_09_hrdcn_benchmark200_retry1/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_09_hrdcn_benchmark200_retry1
0.6753120910726094,0.08824001997709274,r_benchmark_07_fourier_unet_benchmark200,codegen_fourier_unet,1,grid_round_benchmark200,ok,200,NVIDIA H100 80GB HBM3,,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_07_fourier_unet_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_07_fourier_unet_benchmark200
0.6746493132757042,0.09157861024141312,r_benchmark_01_attention_mamba_benchmark200,codegen_attention_mamba,1,grid_round_benchmark200,ok,200,NVIDIA H100 80GB HBM3,,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_01_attention_mamba_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_01_attention_mamba_benchmark200
0.6744077749537852,0.09462413191795349,r_benchmark_01_umamba_benchmark200,codegen_umamba,1,grid_round_benchmark200,ok,200,NVIDIA L40S,,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_01_umamba_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_01_umamba_benchmark200
0.6738266918188305,0.09357427805662155,r_benchmark_02_sac_unet_benchmark200,codegen_sac_unet,1,grid_round_benchmark200,ok,175,Quadro RTX 6000,,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_02_sac_unet_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_02_sac_unet_benchmark200
0.6726804975272601,0.08847597986459732,r_benchmark_08_dilated_fno_benchmark200,codegen_dilated_fno,1,grid_round_benchmark200,ok,200,NVIDIA H100 80GB HBM3,,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_08_dilated_fno_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_08_dilated_fno_benchmark200
0.6722797139071602,0.09393041580915451,r_benchmark_09_unet_v2_baseline_benchmark200,codegen_unet_v2_baseline,1,grid_round_benchmark200,ok,200,Quadro RTX 6000,,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_09_unet_v2_baseline_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_09_unet_v2_baseline_benchmark200
0.672157122532995,0.08931729942560196,r_benchmark_04_dilated_fno_benchmark200,codegen_dilated_fno,1,grid_round_benchmark200,ok,200,NVIDIA A100 80GB PCIe,,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_04_dilated_fno_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_04_dilated_fno_benchmark200
0.6721458849137698,0.09603685885667801,r_benchmark_09_dilated_hrformer_benchmark200_retry1,codegen_dilated_hrformer,1,grid_round_benchmark200,ok,200,NVIDIA H100 80GB HBM3,,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_09_dilated_hrformer_benchmark200_retry1/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_09_dilated_hrformer_benchmark200_retry1
0.6709722657219834,0.09189709275960922,r_benchmark_06_dilated_unet_benchmark200,codegen_dilated_unet,1,grid_round_benchmark200,ok,150,Quadro RTX 6000,,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_06_dilated_unet_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_06_dilated_unet_benchmark200
0.670150033420564,0.09022242575883865,r_benchmark_07_unet_v2_baseline_benchmark200,codegen_unet_v2_baseline,1,grid_round_benchmark200,ok,200,Quadro RTX 6000,,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_07_unet_v2_baseline_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_07_unet_v2_baseline_benchmark200



